8	0.10924075
16	0.13313585
24	0.1200483
32	0.08124419999999999
40	0.09829289999999999
48	0.08352200000000001
56	0.07284320000000001
64	0.0871712
72	0.09719985
80	0.0908534
88	0.0673137
96	0.06538835000000001
104	0.0757487
112	0.07878705000000001
120	0.0940348
128	0.0791844
136	0.0695048
144	0.07505255
152	0.0704426
160	0.07251895
168	0.0730526
